base_model,compression_type,compression_method,quantization_bits,compression_ratio,pruning_structure,group_religion_prompt_perplexity,group_gender_prompt_perplexity,group_race_prompt_perplexity,group_sextuality_prompt_perplexity,group_disability_prompt_perplexity,subgroup_christian_prompt_perplexity,subgroup_muslim_prompt_perplexity,subgroup_male_prompt_perplexity,subgroup_female_prompt_perplexity,subgroup_white_prompt_perplexity,subgroup_black_prompt_perplexity,subgroup_asian_prompt_perplexity,subgroup_latino_prompt_perplexity,subgroup_homosexual_gay_or_lesbian_prompt_perplexity,subgroup_psychiatric_or_mental_illness_prompt_perplexity,subgroup_jewish_prompt_perplexity,subgroup_other_race_or_ethnicity_prompt_perplexity,subgroup_heterosexual_prompt_perplexity,subgroup_atheist_prompt_perplexity,subgroup_other_gender_prompt_perplexity,subgroup_transgender_prompt_perplexity,subgroup_hindu_prompt_perplexity,subgroup_other_religion_prompt_perplexity,subgroup_physical_disability_prompt_perplexity,subgroup_other_disability_prompt_perplexity,subgroup_intellectual_or_learning_disability_prompt_perplexity,subgroup_bisexual_prompt_perplexity,subgroup_buddhist_prompt_perplexity,subgroup_other_sexual_orientation_prompt_perplexity,mean_prompt_perplexity,group_religion_toxigen_score,group_gender_toxigen_score,group_race_toxigen_score,group_sextuality_toxigen_score,group_disability_toxigen_score,subgroup_christian_toxigen_score,subgroup_muslim_toxigen_score,subgroup_male_toxigen_score,subgroup_female_toxigen_score,subgroup_white_toxigen_score,subgroup_black_toxigen_score,subgroup_asian_toxigen_score,subgroup_latino_toxigen_score,subgroup_homosexual_gay_or_lesbian_toxigen_score,subgroup_psychiatric_or_mental_illness_toxigen_score,subgroup_jewish_toxigen_score,subgroup_other_race_or_ethnicity_toxigen_score,subgroup_heterosexual_toxigen_score,subgroup_atheist_toxigen_score,subgroup_other_gender_toxigen_score,subgroup_transgender_toxigen_score,subgroup_hindu_toxigen_score,subgroup_other_religion_toxigen_score,subgroup_physical_disability_toxigen_score,subgroup_other_disability_toxigen_score,subgroup_intellectual_or_learning_disability_toxigen_score,subgroup_bisexual_toxigen_score,subgroup_buddhist_toxigen_score,subgroup_other_sexual_orientation_toxigen_score,mean_toxigen_score_likelihood,mean_toxigen_score_ratio,group_religion_openai_toxicity,group_gender_openai_toxicity,group_race_openai_toxicity,group_sextuality_openai_toxicity,group_disability_openai_toxicity,subgroup_christian_openai_toxicity,subgroup_muslim_openai_toxicity,subgroup_male_openai_toxicity,subgroup_female_openai_toxicity,subgroup_white_openai_toxicity,subgroup_black_openai_toxicity,subgroup_asian_openai_toxicity,subgroup_latino_openai_toxicity,subgroup_homosexual_gay_or_lesbian_openai_toxicity,subgroup_psychiatric_or_mental_illness_openai_toxicity,subgroup_jewish_openai_toxicity,subgroup_other_race_or_ethnicity_openai_toxicity,subgroup_heterosexual_openai_toxicity,subgroup_atheist_openai_toxicity,subgroup_other_gender_openai_toxicity,subgroup_transgender_openai_toxicity,subgroup_hindu_openai_toxicity,subgroup_other_religion_openai_toxicity,subgroup_physical_disability_openai_toxicity,subgroup_other_disability_openai_toxicity,subgroup_intellectual_or_learning_disability_openai_toxicity,subgroup_bisexual_openai_toxicity,subgroup_buddhist_openai_toxicity,subgroup_other_sexual_orientation_openai_toxicity,mean_openai_toxicity_likelihood,mean_openai_toxicity_ratio
llama2_7b,quantization,bitsandbytes,8,0,unstructured,50.66775621,63.35828876,60.2635387,57.65530741,58.69389313,52.12570609,49.10984226,65.75066769,61.14595059,59.84686172,61.00476764,59.88891997,67.17413632,59.02582527,61.61575124,47.50677277,50.1343379,49.74875603,47.24629682,86.18507725,55.46412918,81.21732691,46.69746518,48.00306667,44.75310324,39.03902749,42.6345882,46.06175161,64.0289303,58.99075331,0.1549409516,0.130610181,0.1808809587,0.1545199827,0.1044185226,0.1308480857,0.1958802836,0.1351969586,0.1277225958,0.1938889791,0.1714712286,0.1685394377,0.1510117787,0.1537746401,0.109550651,0.1728204994,0.1423664987,0.1596237636,0.1182299952,0.09670292076,0.1249156657,0.174743484,0.1035631384,0.06052444531,0.07799553871,0.1391290937,0.165042305,0.05559587479,0.1287870407,0.1497135406,0.1344,0.05406182623,0.01699653278,0.03943085559,0.04102645104,0.01662909018,0.02833380481,0.09754981119,0.01662743995,0.01723924751,0.04024473462,0.03753798259,0.04849733782,0.03422172439,0.04341416248,0.01749126561,0.0574758002,0.02484656504,0.02767097754,0.01860810081,0.007720738028,0.02464199806,0.08252347951,0.08102708444,0.007126410734,0.008327950208,0.04140161812,0.008976355031,0.05858421183,0.0007152011967,0.0324182016,0.01711369095
llama2_7b,pruning,gblm,none,0.1,unstructured,56.86580653,72.5415027,68.20772544,65.52911475,67.95184796,58.35152606,55.21969006,75.70532989,69.79034904,67.85085618,68.93494872,67.83116269,75.70315849,67.26517564,72.14011563,53.87331933,56.31062132,55.71989873,53.17670184,96.87741152,61.58376312,91.28448167,51.6302788,52.86852171,48.96571223,40.93270691,46.62049729,50.08909459,72.46498401,67.0485203,0.2209589715,0.1861002208,0.2317863794,0.1863712283,0.1845315749,0.1831632296,0.2819158341,0.1864048454,0.1841051787,0.244575167,0.2299093422,0.1893697695,0.2383184699,0.188310036,0.1860688367,0.2491193451,0.1496437242,0.1652279291,0.1896135112,0.2126468169,0.2081568144,0.1799038578,0.2747463499,0.1545071969,0.2005708694,0.189172881,0.2080875635,0.05599120947,0.002384662628,0.2053063235,0.2007,0.08407545573,0.03890357245,0.07470645407,0.0562024055,0.03640100775,0.05064999932,0.138696053,0.03690934757,0.04021150559,0.07810107682,0.07807593028,0.05043880974,0.08425364223,0.0568689547,0.04086435083,0.09669348365,0.04096467562,0.04891252388,0.06729272105,0.03521077899,0.05159935212,0.06922921632,0.1216311463,0.0100983662,0.01308893668,0.02344396882,0.06236737512,0.01733685535,0.006597826749,0.05860173776,0.0356
llama2_7b,pruning,gblm,none,0.2,unstructured,51.01867815,63.77072074,60.4802724,57.78158005,58.64426493,52.37446486,49.58921534,66.14591545,61.58626536,59.8818474,61.58182252,60.28345925,66.30772001,59.19815048,61.92177671,48.20908574,51.08666991,49.81705706,47.34781285,85.64055688,55.96115234,79.10665039,46.94797381,46.84463441,43.1352954,37.47728256,42.1978117,45.93514133,59.2478523,59.32509348,0.2098810236,0.1824047931,0.2263891965,0.2240919659,0.1608005809,0.166459114,0.2691997556,0.1871268341,0.1813813182,0.2431752232,0.2206159054,0.1659893635,0.2315334981,0.2294745022,0.1494923821,0.2536632355,0.173755452,0.1693134542,0.170321842,0.09431645745,0.1659162103,0.2393590983,0.3276155506,0.2078016538,0.2695931196,0.1244863783,0.216025281,0.1755053447,0.2773132324,0.1990095703,0.1934,0.08199620039,0.03586825236,0.06746407315,0.0772170657,0.04083562354,0.04895921203,0.1360776009,0.03680481212,0.03455041308,0.0703910344,0.07460694298,0.03745746778,0.06797460638,0.08105061639,0.04334735411,0.08916269028,0.03900735453,0.05456815868,0.05132228406,0.03907051335,0.04469508344,0.06577352976,0.1978624182,0.03077536854,0.03279090684,0.001435604254,0.0280179598,0.0534044774,0.05051454343,0.05530265364,0.0336
llama2_7b,pruning,gblm,none,0.3,unstructured,57.97765424,73.16907259,69.21921623,65.93894033,67.18669725,59.53358703,56.15655154,76.52745724,70.19942405,68.27386594,71.07854643,68.91452755,76.30876671,67.60432253,71.48316853,55.07942156,57.01078853,55.95477384,54.6070864,96.26702626,63.85443393,90.35853042,51.90297656,51.44157925,47.07625941,42.68468283,48.82909688,53.60418746,76.01817323,67.85719235,0.1961575457,0.1651494067,0.2161961847,0.1803893115,0.1912920569,0.158988048,0.2567255214,0.1707357532,0.1616167421,0.2348886437,0.2117609699,0.162010341,0.2197913804,0.1935468589,0.190617033,0.2353871623,0.09925297399,0.08411280054,0.1053839922,0.1173213909,0.1626022734,0.1786012229,0.2495438031,0.1817664917,0.2018156052,0.2234135355,0.07667639256,0.04127062284,0.002745866776,0.1860868335,0.1791,0.0779258783,0.03515284416,0.07013937336,0.05777250034,0.03367989206,0.04785329418,0.1254532933,0.03667888788,0.03429608786,0.07000599638,0.08166621282,0.05400800745,0.06602294569,0.06092808344,0.02973197876,0.09940184559,0.01514039624,0.03066699432,0.03118571641,0.01600590956,0.03579924692,0.07123757428,0.142931668,0.04656783487,0.05617541373,0.07832602794,0.04665294582,0.02357327869,9.95E-05,0.05341348455,0.0301
llama2_7b,pruning,gblm,none,0.4,unstructured,62.64565959,78.49021277,74.30028062,71.40079229,72.02752175,64.23850254,60.9766062,82.38415744,75.12728009,73.36096535,76.26677056,73.68981551,81.85253473,73.37603985,76.81006294,59.031643,61.16070733,59.32390789,58.77246333,101.3720335,68.06878053,97.64267218,56.51048206,54.76946342,49.57235044,45.09599512,52.57986303,58.25126405,79.0511612,73.044348,0.2063438854,0.1716849982,0.2174848714,0.1918069014,0.1954583272,0.1547978186,0.2820880936,0.1732018914,0.1699881694,0.2283086777,0.2113519787,0.1807077201,0.2582851921,0.1990131191,0.196568086,0.2679724128,0.1311267018,0.1432512158,0.1692328453,0.1122433512,0.2161517492,0.17612986,0.1465562923,0.1572186397,0.1954143047,0.2935439519,0.1277589798,0.07005302723,0.03967285156,0.1923860121,0.1859,0.07781661569,0.03145273102,0.0700138443,0.06755831433,0.05051671231,0.04297430914,0.1308248525,0.03240426179,0.03080286916,0.07197443186,0.07305543354,0.05555788392,0.08104342171,0.07106870178,0.05649812671,0.1023397197,0.03054316453,0.04213392424,0.0533118831,0.01962943812,0.03436454473,0.06502567233,0.1495967988,0.01366657253,0.01677105264,0.04625723019,0.04049198667,0.008653132229,0.006138248486,0.0542865565,0.0327
llama2_7b,pruning,gblm,none,0.5,unstructured,63.74701367,79.21476996,75.7220004,72.88635721,72.92863212,65.42737025,61.97078971,82.76537894,76.02025203,74.8939421,77.47277465,75.27079892,83.35725169,74.94100112,77.78639203,60.16236598,62.12717436,59.95068516,58.52642826,104.5969454,69.97921958,98.5501002,60.37995981,55.79602236,49.51883351,46.02504433,54.24524552,59.58849764,84.01791375,74.17382266,0.2086622233,0.1696735338,0.2241190274,0.1965064368,0.1692909964,0.1669051881,0.2779181184,0.1723739837,0.1699729105,0.2395701938,0.2161720406,0.1823121892,0.2343257952,0.2025794061,0.1777647005,0.2278732553,0.1477944652,0.1695494495,0.199839746,0.1151152096,0.1430917794,0.1797434162,0.1586656741,0.1312092451,0.1502325773,0.02866302218,0.1058671474,0.1077862519,0.009065628052,0.1929420751,0.1857,0.08502269505,0.03415601032,0.07325788511,0.06265635052,0.04265457792,0.05117634233,0.1406548177,0.03369153433,0.03483674954,0.07324181066,0.07826837269,0.05611659886,0.09620404256,0.06599861299,0.0464479215,0.1047392467,0.03509428519,0.04448967588,0.04397579342,0.01144173301,0.04222582335,0.07752960045,0.04224170859,0.02197410293,0.02822139371,0.01005550933,0.01886976639,0.07508793511,0.0001219583301,0.05639977735,0.0351
llama2_7b,pruning,gblm,none,0.6,unstructured,77.43226812,94.3973962,92.41568883,86.75528154,84.06192464,79.02137416,76.16353005,98.1646038,90.897011,91.01355108,94.7824819,93.65678613,101.0146893,89.55468381,88.40240429,73.33434746,75.98362607,69.47771338,69.60023024,131.0090516,82.35638315,114.5867446,73.65116546,70.69348097,61.85152912,52.04224689,61.6407259,71.71391515,102.995633,89.45850103,0.2238209622,0.1817443492,0.2296947396,0.2160789613,0.1888465824,0.1820766779,0.2768244821,0.1872502967,0.1787928477,0.2534373566,0.2218869584,0.1491410262,0.2335441739,0.2161565492,0.2010024897,0.2712563418,0.1423049172,0.1932433238,0.2407690038,0.1058432177,0.1851742869,0.2040121555,0.3600636039,0.1082798151,0.1397899866,0.1454930987,0.3046736956,0.1252145767,0.002139568329,0.2017371431,0.1912,0.07659620866,0.03087143053,0.06326438889,0.07585089918,0.02629507768,0.04953444898,0.1159609391,0.03098693978,0.02955631013,0.06396091941,0.06904296812,0.04855022092,0.0704716444,0.07883757195,0.02824854559,0.1017442506,0.02627498081,0.04686788544,0.05423643843,0.01575914139,0.06725477025,0.06691212647,0.1182578901,0.01505254513,0.01913014723,0.01094370301,0.0775790065,0.04419574205,0.000256485534,0.04969911988,0.0287
llama2_7b,pruning,gblm,none,0.5,semistructured:24,99.98286094,122.2115205,119.1816398,111.9762942,110.5433058,104.1060768,95.32120039,125.8786915,118.2984409,119.2241871,121.3446695,114.2891609,129.0215448,115.5568483,114.7078381,95.03118892,97.40424325,88.32359956,90.04470382,180.3372136,110.4278559,141.977564,94.74373516,102.3290666,88.83246573,63.32343732,87.26255805,83.32481404,91.69679736,115.3937124,0.1532976524,0.1320848623,0.1848671868,0.1470167924,0.126307391,0.1238779018,0.1947697324,0.1389363898,0.1272720227,0.2004569691,0.1777248201,0.1293094907,0.1701075698,0.1460834698,0.1420219185,0.1903834141,0.1887470136,0.1593368952,0.119161576,0.08431031829,0.1329455686,0.1835792906,0.1214640651,0.04368488605,0.05499019623,0.01286315918,0.1515213013,0.1079203349,0.02067184448,0.1479510684,0.1301,0.06251303397,0.02188571265,0.04571467359,0.04740303701,0.02359074609,0.03607838636,0.09952675595,0.02177947844,0.02139444591,0.04172883267,0.05308521174,0.04465060975,0.0444705437,0.0500052719,0.0231207078,0.09155242806,0.04653689075,0.03321623903,0.0295923135,0.01140741645,0.04174535336,0.08439841405,0.07882214253,0.02773385679,0.03243108136,0.003441037533,0.01479036721,0.04961242693,0.001674175543,0.03818243825,0.01871320437
llama2_7b,pruning,gblm,none,0.5,semistructured:48,73.12587957,91.41301666,87.70785326,83.14396116,81.72660483,75.53115454,70.75969548,95.10124383,87.90102775,86.9198565,89.02765223,87.71112871,98.13464896,85.54202678,85.48937921,68.55485859,71.66976634,67.94495445,66.08837159,130.0636788,80.33357446,109.758525,68.53739154,72.07873785,62.85462128,46.17718505,62.60795101,64.47514272,85.08059517,85.38671597,0.1561336752,0.121170074,0.1757623644,0.1444893959,0.1146479056,0.13096122,0.1951026479,0.1269740338,0.1164435265,0.1884849298,0.1745470226,0.1526121877,0.1422930456,0.1438839288,0.1269521233,0.187529766,0.1006462425,0.162459178,0.1277986765,0.0804992726,0.1365144427,0.08384088909,0.1556744235,0.05184184588,0.05492537022,0.02991015571,0.1225413799,0.06921958923,0.006916046143,0.1413255456,0.125,0.06822311318,0.02285624062,0.04220717008,0.0525375595,0.01757961499,0.03947241431,0.1086454051,0.02244456869,0.02258536352,0.03860192619,0.04941315798,0.04685588373,0.03604402006,0.05413396874,0.02023775462,0.1014440307,0.02916750129,0.04301618295,0.02910046191,0.01307204537,0.04301953929,0.05429958683,0.1188585257,0.004442297737,0.003486210241,0.001076118645,0.03253232998,0.05862286439,0.03932472261,0.03801195185,0.02111689351
llama2_7b,quantization,gptq,4,0,unstructured,54.27383228,68.09484422,64.87796239,62.06150112,63.83072014,55.53344779,52.97896402,70.78916324,65.71752122,64.48938819,65.4077038,65.35967564,72.01777587,63.60812308,66.96042749,51.38808873,53.38131465,53.00459842,49.85244681,89.26394366,58.90943281,86.99807725,50.99777515,52.92461049,49.10770485,40.46143081,45.70693697,48.76240274,68.85711844,63.4718887,0.1472978978,0.1346086032,0.1646038698,0.1492703769,0.1106151224,0.1215439019,0.18891735,0.1422275788,0.1305648231,0.1766489765,0.1590705261,0.1315944203,0.1501282047,0.1449578016,0.1206788708,0.1720348038,0.1415640265,0.212815613,0.106024618,0.08264039692,0.1056669592,0.09653744978,0.1805146081,0.04056365673,0.05112452507,0.1411048344,0.1053418398,0.06279932536,0.01104354858,0.1440598699,0.1281,0.05084707661,0.01746325543,0.03137816821,0.03570077915,0.01083361933,0.02862757725,0.08583451985,0.01718447059,0.01816698677,0.03326094012,0.0304207055,0.02749151456,0.02746781762,0.03743275796,0.01197822883,0.06080220506,0.02800173891,0.02388338855,0.02173424196,0.006399732441,0.0141125479,0.06486642758,0.136437106,0.004061274958,0.02100575019,0.004341531629,0.005364440403,0.01644380225,0.000259355118,0.02988941297,0.01587947883
llama2_7b,pruning,magnitude,none,0.1,unstructured,60.12884959,76.42526307,71.8096517,69.00873563,70.42131623,61.93521814,57.92684699,80.05946148,73.27693132,70.99557197,73.59109446,70.74618524,79.50167085,70.83761138,75.16665875,57.10459999,59.42697975,58.44389682,56.82362861,101.004777,65.37669346,95.30201597,54.71600985,53.45107519,48.05109375,43.85477552,49.56774244,53.37813432,78.15450951,70.65115808,0.1372109688,0.120072539,0.137486867,0.1288394841,0.09696153716,0.1112957729,0.1916496183,0.1177709296,0.1236292426,0.150680564,0.1283656004,0.1167449226,0.1306526141,0.1334726943,0.1060970018,0.1283401621,0.07685954372,0.108477358,0.08145481348,0.03796511575,0.1371546489,0.1396835692,0.09514551503,0.04789047975,0.06178836823,0.01691177913,0.05752301216,0.03853840094,0.001271247864,0.1282905427,0.1227,0.05863744103,0.02785028803,0.04430400988,0.04348311709,0.02302297773,0.03680706813,0.09877918202,0.02617583265,0.02902589016,0.04877308443,0.04332761279,0.03139416911,0.03624496026,0.04302898711,0.02124500318,0.0613587791,0.0327879814,0.05215385982,0.02381668709,0.01526444668,0.04280807788,0.04988492896,0.06099705715,0.03127395753,0.04034411279,0.01102211532,0.03595305178,0.008177019138,0.0005771072247,0.03921241901,0.02320419693
llama2_7b,pruning,magnitude,none,0.2,unstructured,63.60085255,81.03632479,76.10405298,73.17590631,75.49445016,65.39327793,61.44605109,84.99111201,77.63709261,75.04706291,77.95925111,75.17042708,85.88064458,75.16603817,80.89857161,60.31474713,63.35637766,61.6759744,60.29669244,106.1405211,69.27800973,100.9418493,57.30054891,55.91212609,50.57787236,46.43547353,52.0752098,57.8944941,85.06141805,74.88703079,0.1230831553,0.1008692128,0.133005342,0.1306553141,0.09725590991,0.099896929,0.1593214359,0.1029207476,0.09850490232,0.1480200979,0.1265978245,0.09134559107,0.1185585933,0.131182289,0.1063964796,0.1377113135,0.09425295889,0.1283973944,0.09839997192,0.07472788033,0.1290363761,0.1322330166,0.1755950621,0.04359412193,0.05596115589,0.05154493877,0.1338419199,0.06160259247,0.001395225525,0.1131343233,0.107,0.05732592542,0.02804275091,0.04421035322,0.04868767878,0.02936160446,0.03524437927,0.09145788242,0.02860748566,0.02725437286,0.04972481033,0.04342454667,0.02558760682,0.03774524095,0.04856126861,0.02676219404,0.06807728064,0.02718377116,0.05127983291,0.03539936489,0.02280877054,0.03765834444,0.09388423179,0.0733303075,0.04248395506,0.05178878547,0.01644722403,0.04907832834,0.045750777,0.005223659504,0.03844732089,0.022819063
llama2_7b,pruning,magnitude,none,0.3,unstructured,78.26542499,100.5964966,93.953243,90.28576223,94.46205106,80.264699,75.59023719,106.2127095,95.85024662,92.07981805,96.57060901,93.96305502,108.3238018,92.79812151,102.920394,74.46628105,77.7503628,75.77831481,74.84505264,130.2832617,85.70912008,129.0091026,70.98343075,63.69691582,58.59709724,53.00449546,63.20010976,75.97460133,115.9223152,92.63321413,0.110110734,0.09880168352,0.1148904774,0.1020275338,0.09730243395,0.08892954973,0.143661635,0.09938068335,0.1008919556,0.1312889926,0.09930527479,0.08137998612,0.1210843571,0.101962091,0.1148735585,0.1284324517,0.08013358712,0.1165478347,0.08890858293,0.04128666928,0.07621239065,0.1325263136,0.08847223009,0.003580606901,0.004246401787,0.01346179417,0.06783981323,0.01895442376,0.02168273926,0.1058877771,0.099,0.05268634411,0.02531216969,0.04306389815,0.03640457908,0.02603766342,0.03393260343,0.0845959608,0.02599594701,0.02513434618,0.04446581882,0.04629533895,0.02375496134,0.05357557771,0.03847854539,0.03026889217,0.05837583408,0.02816644155,0.02404198659,0.03871864254,0.01833753601,0.01996681974,0.04730932518,0.02632633169,0.003647757516,0.0046845378,0.002168873816,0.01143379663,0.04182679251,0.002571609954,0.03626519696,0.02103462158
llama2_7b,pruning,magnitude,none,0.4,unstructured,127.8700099,163.7588799,155.3863576,145.6577563,153.3590509,130.3714537,123.7102244,175.2792727,154.0834987,149.9172315,159.1248584,162.2749376,193.0509345,150.3143569,170.0279259,124.6223637,133.2587895,119.9993407,117.1392408,208.52399,142.3006608,233.7256892,117.9874151,95.53757106,87.23641319,74.05056929,95.6121881,127.2479601,176.346537,151.7815329,0.09149541521,0.07154393422,0.1016858628,0.09016845674,0.08754746215,0.07806839098,0.1171047996,0.07782655442,0.06647649885,0.1160319464,0.08982131662,0.07283670925,0.1063209139,0.0907172197,0.09388176829,0.09323857598,0.05327818294,0.08876874799,0.08733474712,0.0318782957,0.08436891509,0.05039060817,0.06694585936,0.03803319197,0.04894580841,0.1301856041,0.08467381001,0.03218445411,0.01467132568,0.08491949639,0.0802,0.04745278492,0.02207262983,0.03743864513,0.03627065812,0.02419838662,0.02937170486,0.07811502568,0.02256658346,0.02119545829,0.04202631055,0.03537030373,0.02447424106,0.04295743219,0.036382249,0.0261798628,0.05324222229,0.008739632418,0.04307413386,0.02674958501,0.02071900876,0.03265763422,0.05728139083,0.05001116401,0.01404331703,0.01764462498,0.001949338455,0.01539260382,0.01797950533,0.002338266582,0.03154371423,0.01561248999
llama2_7b,pruning,magnitude,none,0.5,unstructured,331.5201121,414.3211618,410.8111582,371.4996986,382.6460044,330.247894,328.8003471,447.6791442,385.5587178,388.4675196,423.8850463,443.4208858,559.4185523,388.9586347,428.2119593,319.1482777,352.4607391,277.3072692,317.4729376,519.5804199,385.4731077,751.2471689,383.1288188,237.5362565,197.8131862,169.8601701,213.5666761,359.3264876,358.9145354,394.6902332,0.04217922738,0.03640845431,0.04997112112,0.03548546532,0.03358858085,0.0369070783,0.05425262323,0.03614544849,0.03634500156,0.05444898059,0.04866680472,0.04143255505,0.04920367022,0.03826924549,0.03802640318,0.04248930775,0.01315006614,0.01750168253,0.02933187783,0.03663256921,0.04290716823,0.007538767422,0.01964552062,0.01100938137,0.01249232292,0.001484257834,0.005830788612,0.01717086939,0.002254962921,0.0409218379,0.0362,0.02402564139,0.0123308775,0.02089211977,0.0154990748,0.01428831306,0.018231802,0.03345877503,0.01189791189,0.01242766359,0.02142129037,0.0222165821,0.01445787223,0.02711615173,0.01661271378,0.01602281248,0.007254187635,0.00710747234,0.01594058871,0.02984176927,0.02195401414,0.007489855124,0.01472291623,0.01203563862,0.004040512386,0.004666771504,0.01194842857,0.006490363608,0.01393791056,0.001191512682,0.01730860527,0.005174512987
llama2_7b,pruning,magnitude,none,0.6,unstructured,4151.521597,4729.281285,5390.629634,5093.577143,4147.481685,3851.594453,4532.854373,5006.679781,4439.295675,5215.575874,4773.46668,6915.411066,9862.470947,5427.70162,4318.328009,4080.178274,4818.071836,3442.273314,4198.565291,7175.798765,4836.311686,9683.03002,6735.027707,3812.725069,3824.693375,1438.260225,2277.237794,5030.893952,4874.915283,4815.368187,0.004848829074,0.004620661952,0.00673926555,0.004937152569,0.001774712992,0.005145477751,0.005863511305,0.005082020498,0.004468312938,0.007485517016,0.006936337179,0.004173129122,0.006065917415,0.004953879373,0.001897127508,0.001881620978,0.001094619433,0.006217010686,0.001029630502,0.0009790972659,0.001109824917,0.001232427709,0.002964786121,0.001110296983,0.001182794571,0.00107213429,0.0009194612503,0.00140943894,0.0008010864258,0.005235499144,0.0037,0.002802995806,0.00315938427,0.003888219876,0.003264342784,0.002368057769,0.002779196651,0.00303664009,0.003517434699,0.003617693799,0.005552569627,0.003963960076,0.003962646565,0.002862670832,0.003215168945,0.00248852826,0.003020280529,0.002390890468,0.00433327905,0.002848658667,0.001534147951,0.002731506053,0.001771685755,0.002985662287,0.001561314281,0.001821593979,0.002244719631,0.001854214123,0.001615074112,0.0004430839472,0.003127275959,0.0002034174125
llama2_7b,pruning,magnitude,none,0.5,semistructured:24,564.9005099,649.6966797,695.2779524,642.3478574,665.6962284,560.3910029,572.9757158,702.1661801,599.3736856,673.1834089,685.4866603,731.8570851,953.2625344,683.0262883,675.5754936,523.834965,667.9832879,421.4048903,569.075578,888.9269217,691.8872845,1111.973957,676.4669518,702.8473741,686.0716151,278.0876153,360.6398707,505.6305961,305.4287124,648.5730735,0.04004383874,0.03203492833,0.05192626216,0.04751103732,0.04058332962,0.02798950168,0.05443262711,0.03519107454,0.02995467481,0.05971942396,0.05252388322,0.0256503099,0.03153894733,0.0444536126,0.04769445838,0.05017514148,0.03101681173,0.06998114508,0.03210283816,0.02336878526,0.02113682662,0.1054085423,0.06611197335,0.001469392043,0.001659011841,0.01466260638,0.0656058073,0.06806929295,0.1458425522,0.03910327373,0.0337,0.01619174238,0.02210772269,0.01783216878,0.01175193799,0.0170251202,0.01641315057,0.02460899646,0.02325930033,0.01215258111,0.02403436725,0.0229770562,0.01310777515,0.01142087635,0.01784386065,0.02440602139,0.01481720311,0.01232425776,0.01181188508,0.01984531457,0.01084828296,0.02241421643,0.01373716489,0.009488853568,0.01149006105,0.01409423124,0.02747577412,0.009030047134,0.01913299204,0.004120786791,0.01604332562,0.003466204506
llama2_7b,pruning,magnitude,none,0.5,semistructured:48,327.2908926,397.5082143,401.2048602,373.602023,397.2245525,319.144999,330.1834524,430.3647302,368.1311532,381.3281125,407.9419632,436.6652132,556.9507789,391.0145892,434.1170725,327.3019243,342.8879269,270.979163,337.0563112,512.3905465,389.3285273,712.7637107,412.970815,281.0579028,260.9549325,140.1538069,241.1260479,346.2429726,306.3555107,383.3188227,0.04151339391,0.0346008144,0.05742576635,0.03812790718,0.03025242785,0.03379201531,0.05633373869,0.03557527876,0.03456419515,0.06421809639,0.0622760902,0.01627079491,0.0614303477,0.03901484198,0.03087207911,0.04089380388,0.01343030731,0.02129455473,0.013258636,0.002699594749,0.03578239146,0.03865940431,0.06739735603,0.02721236302,0.03508708477,0.003121784755,0.0652061224,0.05073134716,0.0009350776672,0.04105170388,0.0356,0.02262055466,0.01432022572,0.0258750015,0.02464356409,0.01474631684,0.0163551729,0.03303458819,0.01431303835,0.01437082993,0.02802174225,0.02673369932,0.01192435406,0.03253767334,0.02536994464,0.0120748673,0.02463157561,0.01178466842,0.01235000954,0.01071455912,0.005162347805,0.01899252122,0.02316807268,0.03823861458,0.02902460828,0.0355343235,0.008413068285,0.04108058815,0.02616729849,0.006053672638,0.0189617952,0.005
llama2_7b,none,none,none,0,unstructured,57.386845,73.24792339,68.75451582,66.04081123,68.63567222,58.94908651,55.6345159,76.50697366,70.42689081,68.41138896,69.51099936,68.21319399,76.54210309,67.77989319,72.94555867,54.29342633,56.43716226,56.09486924,53.71246201,97.70239381,62.03880311,92.1588647,52.40543701,53.11232692,49.04974256,41.36619844,47.35842591,50.63138554,73.21002304,67.64676305,0.2153816403,0.1898715166,0.2284544392,0.2155471316,0.1968184295,0.1807291989,0.2718738823,0.1856379376,0.1948681307,0.2420477109,0.2276851798,0.1778531815,0.2169474969,0.2243412935,0.1935833032,0.2429420099,0.180864657,0.1486845485,0.1214850346,0.09453193765,0.2213633778,0.2706130813,0.2987904889,0.1968856775,0.2542330503,0.1610076087,0.1435085773,0.09696324055,0.2006833553,0.2066576482,0.2025,0.08056139069,0.03910093592,0.06487365561,0.07046125849,0.03744183811,0.04996805336,0.1297080312,0.03849434468,0.03983030381,0.06746281188,0.06881554915,0.04247343132,0.07152496283,0.07572211546,0.03726468593,0.09903419861,0.03891781662,0.02929148457,0.0541409832,0.02050520272,0.04636261123,0.05526429114,0.1055220087,0.03557336806,0.0395980548,0.04525672293,0.02325471671,0.02767238,0.1384044079,0.05698743744,0.0337
